STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Total crimes against SCs
KARNATAKA,SHIMOGA,2010,0,0,2,1,0,0,12,8,1,40,64
KARNATAKA,TUMKUR,2010,1,2,0,0,0,0,6,62,0,65,136
KARNATAKA,UDUPI,2010,0,0,0,0,0,0,0,26,0,26,52
KARNATAKA,UTTAR KANNADA,2010,0,0,0,0,0,0,1,19,0,19,39
KARNATAKA,YADGIRI,2010,0,0,0,0,0,0,0,41,0,41,82
KARNATAKA,TOTAL,2010,16,27,16,3,4,1,214,1292,33,899,2505
KERALA,ALAPUZHA,2010,0,6,1,0,0,0,27,3,0,20,57
KERALA,ERNAKULAM COMMR.,2010,0,3,0,0,0,0,1,0,0,6,10
KERALA,ERNAKULAM RURAL,2010,1,5,0,0,0,0,4,2,0,28,40
KERALA,IDUKKI,2010,0,5,0,0,0,0,10,1,0,6,22
KERALA,KANNUR,2010,0,1,0,0,0,0,13,2,0,4,20
KERALA,KASARGOD,2010,0,1,0,0,0,0,0,0,0,15,16
KERALA,KOLLAM,2010,1,6,1,0,0,2,41,2,0,19,72
KERALA,KOTTAYAM,2010,0,6,0,0,0,0,9,4,0,16,35
KERALA,KOZHIKODE COMMR.,2010,0,1,0,0,0,0,11,1,0,10,23
KERALA,KOZHIKODE RURAL,2010,0,6,0,0,0,0,10,1,0,10,27
KERALA,MALAPPURAM,2010,0,7,0,0,0,0,27,5,0,25,64
KERALA,PALAKKAD,2010,0,6,0,0,0,0,23,3,0,15,47
KERALA,PATHANAMTHITTA,2010,0,4,0,0,0,0,6,2,0,13,25
KERALA,RAILWAYS,2010,0,0,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,2010,2,7,0,0,0,0,2,2,0,21,34
KERALA,TRIVANDRUM COMMR.,2010,0,2,0,0,0,0,7,1,0,26,36
KERALA,TRIVANDRUM RURAL,2010,0,10,0,0,0,0,12,6,0,22,50
KERALA,WAYANADU,2010,0,1,0,0,0,0,2,0,0,2,5
KERALA,TOTAL,2010,4,77,2,0,0,2,205,35,0,258,583
MADHYA PRADESH,ALIRAJPUR,2010,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,ANUPPUR,2010,0,0,1,0,0,0,1,0,0,13,15
MADHYA PRADESH,ASHOK NAGAR,2010,2,10,0,0,0,2,14,0,0,25,53
MADHYA PRADESH,BALAGHAT,2010,2,2,0,0,0,0,19,0,0,6,29
MADHYA PRADESH,BARWANI,2010,0,1,0,0,0,0,1,0,0,5,7
MADHYA PRADESH,BETUL,2010,3,6,0,0,0,0,33,0,1,10,53
MADHYA PRADESH,BHIND,2010,5,3,0,0,0,0,19,0,0,80,107
MADHYA PRADESH,BHOPAL,2010,1,13,4,0,0,0,3,0,0,28,49
MADHYA PRADESH,BHOPAL RLY.,2010,1,0,0,0,0,0,0,0,0,1,2
MADHYA PRADESH,BURHANPUR,2010,1,1,0,0,0,0,0,0,0,8,10
MADHYA PRADESH,CHHATARPUR,2010,3,6,2,0,0,0,84,0,0,31,126
MADHYA PRADESH,CHHINDWARA,2010,3,7,2,0,1,0,8,0,0,32,53
MADHYA PRADESH,DAMOH,2010,2,3,0,0,0,2,50,0,0,29,86
MADHYA PRADESH,DATIYA,2010,6,4,0,0,0,1,4,0,0,104,119
MADHYA PRADESH,DEWAS,2010,1,5,2,0,0,0,4,0,0,86,98
MADHYA PRADESH,DHAR,2010,1,2,1,0,0,0,13,0,0,6,23
MADHYA PRADESH,DINDORI,2010,0,4,0,0,0,0,0,0,0,8,12
MADHYA PRADESH,GUNA,2010,2,7,0,0,0,0,18,0,0,34,61
MADHYA PRADESH,GWALIOR,2010,8,11,5,0,1,2,27,9,0,178,241
MADHYA PRADESH,HARDA,2010,1,2,0,0,0,0,12,0,0,2,17
MADHYA PRADESH,HOSHANGABAD,2010,1,5,2,0,0,0,71,0,0,55,134
MADHYA PRADESH,INDORE,2010,3,10,4,0,0,0,5,0,0,55,77
MADHYA PRADESH,INDORE RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JABALPUR,2010,2,12,3,0,0,0,27,0,0,26,70
MADHYA PRADESH,JABALPUR RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,2010,0,0,0,0,0,0,1,0,0,1,2
MADHYA PRADESH,KATNI,2010,4,6,0,0,0,0,5,0,0,33,48
MADHYA PRADESH,KHANDWA,2010,2,3,0,0,0,0,3,0,0,32,40
MADHYA PRADESH,KHARGON,2010,0,5,0,0,0,0,6,0,0,13,24
MADHYA PRADESH,MANDLA,2010,0,3,0,0,0,0,4,0,0,6,13
MADHYA PRADESH,MANDSAUR,2010,2,6,6,0,0,0,3,0,0,64,81
MADHYA PRADESH,MORENA,2010,4,5,1,0,1,0,19,0,0,170,200
MADHYA PRADESH,NARSINGHPUR,2010,1,7,2,0,0,0,41,0,0,18,69
MADHYA PRADESH,NEEMUCH,2010,1,2,1,0,0,0,3,0,0,27,34
MADHYA PRADESH,PANNA,2010,0,4,0,0,0,0,1,0,0,36,41
MADHYA PRADESH,RAISEN,2010,3,14,3,0,0,1,39,0,0,50,110
MADHYA PRADESH,RAJGARH,2010,1,15,2,0,0,0,54,0,0,24,96
MADHYA PRADESH,RATLAM,2010,4,5,2,0,0,1,11,0,0,49,72
MADHYA PRADESH,REWA,2010,0,11,2,0,0,1,20,0,0,19,53
MADHYA PRADESH,SAGAR,2010,4,18,3,0,0,1,128,0,0,59,213
MADHYA PRADESH,SATNA,2010,2,12,0,0,0,1,9,0,0,40,64
MADHYA PRADESH,SEONI,2010,0,4,2,0,0,0,18,0,0,9,33
MADHYA PRADESH,SHAHDOL,2010,1,6,0,0,0,0,2,0,0,8,17
MADHYA PRADESH,SHAJAPUR,2010,4,13,3,0,0,1,2,4,0,36,63
MADHYA PRADESH,SHEOPUR,2010,1,2,1,0,0,0,19,0,0,26,49
MADHYA PRADESH,SHIVPURI,2010,9,8,1,0,0,2,16,0,0,43,79
MADHYA PRADESH,SIDHI,2010,1,1,3,0,0,1,2,0,0,10,18
MADHYA PRADESH,SIHORE,2010,2,18,3,0,0,1,19,0,0,72,115
MADHYA PRADESH,SINGRAULI,2010,0,2,1,0,0,0,1,0,0,6,10
MADHYA PRADESH,TIKAMGARH,2010,1,7,0,0,0,2,3,0,0,37,50
MADHYA PRADESH,UJJAIN,2010,3,8,3,0,0,2,3,0,0,117,136
MADHYA PRADESH,UMARIYA,2010,0,0,0,0,0,0,11,0,0,10,21
MADHYA PRADESH,VIDISHA,2010,4,17,4,0,0,3,21,0,0,132,181
MADHYA PRADESH,TOTAL,2010,102,316,69,0,3,24,877,13,1,1969,3374
MAHARASHTRA,AHMEDNAGAR,2010,2,4,1,0,1,0,2,16,0,14,40
MAHARASHTRA,AKOLA,2010,1,4,0,0,1,0,0,14,0,7,27
MAHARASHTRA,AMRAVATI COMMR.,2010,1,3,1,0,0,0,0,5,0,7,17
MAHARASHTRA,AMRAVATI RURAL,2010,0,3,0,0,0,0,1,5,1,15,25
MAHARASHTRA,AURANGABAD COMMR.,2010,0,1,0,0,1,0,2,4,0,7,15
MAHARASHTRA,AURANGABAD RURAL,2010,0,0,0,0,0,1,1,7,0,18,27
MAHARASHTRA,BEED,2010,2,3,0,1,1,2,4,7,0,14,34
MAHARASHTRA,BHANDARA,2010,2,1,0,0,0,0,2,3,0,7,15
MAHARASHTRA,BULDHANA,2010,0,2,0,0,0,1,3,13,0,16,35
MAHARASHTRA,CHANDRAPUR,2010,1,3,1,0,1,0,2,4,1,20,33
MAHARASHTRA,DHULE,2010,0,0,0,3,2,0,0,9,0,11,25
MAHARASHTRA,GADCHIROLI,2010,0,0,0,0,0,0,0,0,0,4,4
MAHARASHTRA,GONDIA,2010,0,1,0,0,0,0,2,2,0,6,11
MAHARASHTRA,HINGOLI,2010,2,1,1,0,1,1,1,5,0,11,23
MAHARASHTRA,JALGAON,2010,1,1,3,1,0,1,2,2,0,25,36
MAHARASHTRA,JALNA,2010,0,1,1,1,1,0,2,9,0,16,31
MAHARASHTRA,KOLHAPUR,2010,0,3,0,3,0,0,0,6,4,10,26
MAHARASHTRA,LATUR,2010,2,0,2,0,0,0,2,10,12,23,51
MAHARASHTRA,MUMBAI COMMR.,2010,0,1,0,0,2,0,5,12,2,5,27
MAHARASHTRA,MUMBAI RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR COMMR.,2010,1,2,0,0,0,0,1,6,0,9,19
MAHARASHTRA,NAGPUR RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR RURAL,2010,0,4,2,0,0,0,1,0,0,14,21
MAHARASHTRA,NANDED,2010,1,2,0,0,1,1,12,13,0,33,63
MAHARASHTRA,NANDURBAR,2010,0,1,0,0,0,0,0,5,1,8,15
MAHARASHTRA,NASIK COMMR.,2010,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,NASIK RURAL,2010,0,5,0,4,0,0,1,9,0,11,30
MAHARASHTRA,NAVI MUMBAI,2010,0,2,0,0,0,0,0,2,0,2,6
MAHARASHTRA,OSMANABAD,2010,0,1,2,2,1,1,4,6,0,22,39
MAHARASHTRA,PARBHANI,2010,3,4,3,0,3,1,8,16,0,29,67
MAHARASHTRA,PUNE COMMR.,2010,0,7,1,0,0,0,1,10,0,5,24
MAHARASHTRA,PUNE RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RURAL,2010,2,7,1,0,0,0,1,17,4,26,58
MAHARASHTRA,RAIGAD,2010,0,2,0,1,0,0,1,2,0,5,11
MAHARASHTRA,RATNAGIRI,2010,0,1,0,1,0,0,0,3,0,6,11
MAHARASHTRA,SANGLI,2010,0,1,0,0,0,0,2,9,0,11,23
MAHARASHTRA,SATARA,2010,1,3,0,0,1,0,1,18,0,20,44
MAHARASHTRA,SINDHUDURG,2010,0,0,0,0,0,0,0,10,0,1,11
MAHARASHTRA,SOLAPUR COMMR.,2010,0,0,0,0,1,0,0,1,0,3,5
MAHARASHTRA,SOLAPUR RURAL,2010,0,2,0,3,1,0,3,16,0,30,55
MAHARASHTRA,THANE COMMR.,2010,0,4,0,1,0,1,1,24,0,15,46
MAHARASHTRA,THANE RURAL,2010,0,0,1,1,0,0,1,8,0,6,17
MAHARASHTRA,WARDHA,2010,0,3,1,0,1,1,1,4,0,8,19
MAHARASHTRA,WASHIM,2010,1,3,3,0,0,1,6,0,0,11,25
MAHARASHTRA,YAVATMAL,2010,1,3,1,0,0,0,1,7,0,7,20
MAHARASHTRA,TOTAL,2010,24,89,25,22,20,12,77,319,25,519,1132
MANIPUR,BISHNUPUR,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CID,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2010,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TOTAL,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2010,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,TOTAL,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2010,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,TOTAL,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,LONGLENG,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2010,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TOTAL,2010,0,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2010,3,3,0,0,0,2,5,87,0,0,100
ODISHA,BALASORE,2010,0,1,0,0,1,1,85,132,0,0,220
ODISHA,BARAGARH,2010,0,4,1,0,0,0,10,55,0,0,70
ODISHA,BERHAMPUR,2010,0,1,0,0,0,0,2,9,0,7,19
ODISHA,BHADRAK,2010,0,0,0,0,0,0,26,52,0,0,78
ODISHA,BOLANGIR,2010,0,4,0,0,2,0,6,87,0,0,99
ODISHA,BOUDH,2010,0,2,0,0,0,0,6,9,0,0,17
ODISHA,CUTTACK,2010,1,2,0,0,0,0,4,74,0,0,81
ODISHA,DCP BBSR,2010,0,0,0,0,0,0,18,33,0,9,60
ODISHA,DCP CTC,2010,0,0,0,0,0,0,2,15,0,0,17
ODISHA,DEOGARH,2010,0,0,0,0,0,0,4,7,0,0,11
ODISHA,DHENKANAL,2010,1,0,0,0,4,0,22,70,0,0,97
ODISHA,GAJAPATI,2010,0,0,0,0,0,0,0,8,0,8,16
ODISHA,GANJAM,2010,1,2,0,0,0,0,0,38,0,0,41
ODISHA,JAGATSINGHPUR,2010,0,0,0,0,0,0,0,51,0,0,51
ODISHA,JAJPUR,2010,0,0,0,0,0,0,41,42,0,0,83
ODISHA,JHARSUGUDA,2010,0,0,0,0,0,0,6,11,0,0,17
ODISHA,KALAHANDI,2010,0,2,1,0,0,0,20,34,0,6,63
ODISHA,KANDHAMAL,2010,0,0,0,0,0,0,3,3,0,0,6
ODISHA,KENDRAPARA,2010,0,5,0,0,0,1,5,46,0,0,57
ODISHA,KEONJHAR,2010,0,0,0,0,0,0,26,32,0,0,58
ODISHA,KHURDA,2010,0,4,0,0,0,0,0,35,1,0,40
ODISHA,KORAPUT,2010,0,2,0,0,0,0,2,11,0,0,15
ODISHA,MALKANGIR,2010,0,1,0,0,0,0,0,12,0,0,13
ODISHA,MAYURBHANJ,2010,0,0,0,0,0,0,0,29,0,0,29
ODISHA,NAYAGARH,2010,1,1,0,0,0,1,33,40,2,0,78
ODISHA,NOWRANGPUR,2010,0,5,0,0,0,1,1,17,0,0,24
ODISHA,NUAPADA,2010,0,1,0,0,0,0,8,12,0,0,21
ODISHA,PURI,2010,0,4,0,0,0,0,18,98,0,0,120
ODISHA,RAYAGADA,2010,0,0,0,0,0,0,9,9,0,2,20
ODISHA,ROURKELA,2010,0,0,0,0,0,0,0,5,0,0,5
ODISHA,SAMBALPUR,2010,0,3,0,0,0,0,5,31,0,0,39
ODISHA,SONEPUR,2010,2,4,0,0,0,0,2,21,0,0,29
ODISHA,SRP(CUTTACK),2010,0,0,0,0,0,0,2,3,0,0,5
ODISHA,SRP(ROURKELA),2010,0,0,0,0,0,0,0,1,0,0,1
ODISHA,SUNDARGARH,2010,0,0,0,0,0,0,5,5,0,0,10
ODISHA,TOTAL,2010,9,51,2,0,7,6,376,1224,3,32,1710
PUNJAB,AMRITSAR RURAL,2010,0,1,0,0,0,0,0,2,0,1,4
PUNJAB,BARNALA,2010,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2010,0,0,0,0,0,0,0,3,0,0,3
PUNJAB,BHATINDA,2010,0,1,0,0,0,0,2,1,0,2,6
PUNJAB,CP AMRITSAR,2010,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP JALANDHAR,2010,0,0,0,0,0,0,1,0,0,0,1
PUNJAB,CP LUDHIANA,2010,0,0,0,0,0,0,0,2,0,2,4
PUNJAB,FARIDKOT,2010,0,1,0,0,0,0,0,0,0,0,1
PUNJAB,FATEHGARH SAHIB,2010,0,0,0,0,0,0,0,1,0,0,1
PUNJAB,FEROZPUR,2010,0,0,0,0,0,0,0,3,0,0,3
PUNJAB,G.R.P,2010,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2010,0,0,0,0,0,0,0,2,0,2,4
PUNJAB,HOSHIARPUR,2010,0,0,0,0,0,0,3,2,0,6,11
PUNJAB,JALANDHAR RURAL,2010,0,0,0,0,0,0,2,3,0,6,11
PUNJAB,KAPURTHALA,2010,0,0,0,0,0,0,0,3,0,0,3
PUNJAB,KHANNA,2010,0,1,0,0,0,0,0,1,0,1,3
PUNJAB,LUDHIANA RURAL,2010,0,0,0,0,0,0,0,2,0,0,2
PUNJAB,MANSA,2010,1,5,0,0,0,0,0,1,0,1,8
PUNJAB,MOGA,2010,2,2,0,0,0,0,2,1,0,3,10
PUNJAB,MUKTSAR,2010,0,5,0,0,0,0,0,5,0,0,10
PUNJAB,PATIALA,2010,1,0,0,0,0,0,0,1,0,3,5
PUNJAB,ROPAR,2010,0,0,0,0,0,0,0,3,0,3,6
PUNJAB,SANGRUR,2010,0,0,0,0,0,0,0,5,0,0,5
PUNJAB,SAS NGR,2010,0,1,0,0,0,0,0,7,0,0,8
PUNJAB,SBS NAGAR,2010,0,0,0,0,0,0,3,0,0,0,3
PUNJAB,TARN TARAN,2010,0,1,0,0,0,0,0,2,0,0,3
PUNJAB,TOTAL,2010,4,18,0,0,0,0,13,50,0,30,115
RAJASTHAN,AJMER,2010,0,8,2,0,0,0,15,7,0,103,135
RAJASTHAN,ALWAR,2010,4,15,0,0,0,7,2,7,0,299,334
RAJASTHAN,BANSWARA,2010,0,0,0,0,0,0,1,1,0,5,7
RAJASTHAN,BARAN,2010,0,12,6,0,0,0,2,4,0,83,107
RAJASTHAN,BARMER,2010,2,2,0,0,0,0,0,2,0,151,157
RAJASTHAN,BHARATPUR,2010,3,14,0,0,0,5,4,2,0,437,465
RAJASTHAN,BHILWARA,2010,1,4,0,0,0,0,0,6,0,139,150
RAJASTHAN,BIKANER,2010,0,11,0,0,0,1,3,0,0,136,151
RAJASTHAN,BUNDI,2010,1,3,1,0,0,0,2,2,0,70,79
RAJASTHAN,CHITTORGARH,2010,0,1,3,0,0,1,0,5,0,103,113
RAJASTHAN,CHURU,2010,3,12,3,0,0,0,119,0,0,31,168
RAJASTHAN,DAUSA,2010,1,5,0,0,0,2,0,0,0,99,107
RAJASTHAN,DHOLPUR,2010,3,5,0,0,0,0,130,0,0,78,216
RAJASTHAN,DUNGARPUR,2010,0,0,0,0,0,0,0,0,0,8,8
RAJASTHAN,G.R.P. AJMER,2010,0,0,0,0,0,0,0,1,0,1,2
RAJASTHAN,G.R.P. JODHPUR,2010,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,GANGANAGAR,2010,7,14,10,0,0,0,20,5,0,289,345
RAJASTHAN,HANUMANGARH,2010,7,11,9,0,0,0,11,4,0,230,272
RAJASTHAN,JAIPUR EAST,2010,1,5,0,0,0,0,0,5,0,52,63
RAJASTHAN,JAIPUR NORTH,2010,0,3,0,0,0,0,0,1,0,19,23
RAJASTHAN,JAIPUR RURAL,2010,1,5,0,0,0,4,1,7,0,185,203
RAJASTHAN,JAIPUR SOUTH,2010,0,0,0,0,0,0,0,1,0,33,34
RAJASTHAN,JAISALMER,2010,0,0,0,0,0,0,0,0,0,31,31
RAJASTHAN,JALORE,2010,1,1,0,0,0,0,0,2,0,105,109
RAJASTHAN,JHALAWAR,2010,3,9,3,0,0,4,1,0,0,107,127
RAJASTHAN,JHUNJHUNU,2010,5,4,1,0,0,1,8,5,0,111,135
RAJASTHAN,JODHPUR CITY,2010,0,0,0,0,0,0,9,0,0,26,35
RAJASTHAN,JODHPUR RURAL,2010,0,4,0,0,0,0,111,4,0,4,123
RAJASTHAN,KARAULI,2010,4,5,0,0,0,1,0,1,0,168,179
RAJASTHAN,KOTA CITY,2010,2,8,0,0,0,0,3,2,0,27,42
RAJASTHAN,KOTA RURAL,2010,0,6,0,0,0,0,2,3,0,51,62
RAJASTHAN,NAGAUR,2010,4,11,3,0,0,1,3,2,0,160,184
RAJASTHAN,PALI,2010,2,5,0,0,0,0,8,5,0,194,214
RAJASTHAN,PRATAPGARH,2010,0,1,0,0,0,0,3,0,0,20,24
RAJASTHAN,RAJSAMAND,2010,0,0,0,0,0,0,13,5,0,33,51
RAJASTHAN,SAWAI MADHOPUR,2010,0,0,1,0,0,2,0,0,0,81,84
RAJASTHAN,SIKAR,2010,1,11,3,0,0,2,2,0,0,143,162
RAJASTHAN,SIROHI,2010,0,0,2,0,0,0,30,2,0,25,59
RAJASTHAN,TONK,2010,0,4,3,0,0,0,38,4,0,83,132
RAJASTHAN,UDAIPUR,2010,0,1,1,0,0,0,23,8,0,54,87
RAJASTHAN,TOTAL,2010,56,200,51,0,0,31,564,103,0,3974,4979
SIKKIM,EAST,2010,0,0,0,0,0,0,1,0,0,1,2
SIKKIM,NORTH,2010,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,2010,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,2010,0,0,0,0,0,0,0,1,0,0,1
SIKKIM,TOTAL,2010,0,0,0,0,0,0,1,1,0,1,3
TAMIL NADU,ARIYALUR,2010,0,0,0,0,0,0,5,33,0,0,38
TAMIL NADU,CHENNAI,2010,0,0,0,0,0,0,0,8,0,0,8
TAMIL NADU,CHENNAI RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAISUBURBAN,2010,0,3,0,0,0,0,0,4,0,0,7
TAMIL NADU,COIMBATORE RURAL,2010,1,0,0,0,0,0,22,26,0,3,52
TAMIL NADU,COIMBATORE URBAN,2010,0,0,0,0,0,0,0,14,0,0,14
TAMIL NADU,CUDDALORE,2010,0,0,0,0,0,3,6,46,0,37,92
TAMIL NADU,DHARMAPURI,2010,0,0,0,0,0,0,0,28,0,0,28
TAMIL NADU,DINDIGUL,2010,0,0,0,0,0,0,0,45,0,0,45
TAMIL NADU,ERODE,2010,0,1,0,0,0,0,0,42,1,0,44
TAMIL NADU,KANCHIPURAM,2010,0,0,0,0,0,0,14,14,0,0,28
TAMIL NADU,KANYAKUMARI,2010,0,0,0,0,0,0,0,11,0,0,11
TAMIL NADU,KARUR,2010,1,0,0,0,0,0,0,15,0,0,16
TAMIL NADU,KRISHNAGIRI,2010,0,0,0,0,0,0,0,24,0,0,24
TAMIL NADU,MADURAI RURAL,2010,0,0,0,0,0,0,7,81,0,5,93
TAMIL NADU,MADURAI URBAN,2010,0,0,0,0,0,0,0,4,0,5,9
TAMIL NADU,NAGAPATTINAM,2010,2,0,0,0,0,0,27,21,0,0,50
TAMIL NADU,NAMAKKAL,2010,0,0,0,0,0,0,0,46,0,0,46
TAMIL NADU,NILGIRIS,2010,0,0,0,0,0,0,0,1,0,0,1
TAMIL NADU,PERAMBALUR,2010,0,0,0,0,0,0,4,23,0,0,27
TAMIL NADU,PUDUKOTTAI,2010,0,0,0,0,0,0,0,74,0,0,74
TAMIL NADU,RAMNATHAPURAM,2010,0,0,0,0,2,0,1,47,0,2,52
TAMIL NADU,SALEM RURAL,2010,0,0,0,0,0,0,0,75,0,4,79
TAMIL NADU,SALEM URBAN,2010,0,0,0,0,0,0,4,6,0,8,18
TAMIL NADU,SIVAGANGAI,2010,3,0,0,0,0,0,18,43,0,24,88
TAMIL NADU,THANJAVUR,2010,1,0,0,0,0,0,0,72,0,14,87
TAMIL NADU,THENI,2010,0,0,0,0,0,0,0,62,0,0,62
TAMIL NADU,THIRUNELVELI RURAL,2010,1,4,0,0,0,1,23,0,2,53,84
TAMIL NADU,THIRUNELVELI URBAN,2010,1,1,0,0,0,0,0,10,0,0,12
TAMIL NADU,THIRUVALLUR,2010,1,1,0,0,0,0,0,7,0,5,14
TAMIL NADU,THIRUVANNAMALAI,2010,1,0,0,0,1,0,1,53,0,7,63
TAMIL NADU,THIRUVARUR,2010,0,0,0,0,0,0,4,25,0,3,32
TAMIL NADU,THOOTHUGUDI,2010,0,0,0,0,0,0,0,31,0,0,31
TAMIL NADU,TIRUPPUR,2010,0,0,0,0,0,0,0,34,0,0,34
TAMIL NADU,TRICHY RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2010,1,1,0,0,0,0,0,34,0,0,36
TAMIL NADU,TRICHY URBAN,2010,0,0,0,0,0,0,0,3,0,0,3
TAMIL NADU,VELLORE,2010,0,0,0,0,0,0,0,27,0,0,27
TAMIL NADU,VILLUPURAM,2010,0,0,0,0,0,0,0,103,0,0,103
TAMIL NADU,VIRUDHUNAGAR,2010,7,0,0,0,0,0,13,63,0,16,99
TAMIL NADU,TOTAL,2010,20,11,0,0,3,4,149,1255,3,186,1631
TRIPURA,DHALAI,2010,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2010,0,0,0,0,0,0,1,0,0,0,1
TRIPURA,SOUTH,2010,0,0,0,0,0,0,1,1,0,7,9
TRIPURA,WEST,2010,0,0,0,0,0,0,0,0,0,1,1
TRIPURA,TOTAL,2010,0,0,0,0,0,0,2,1,0,8,11
UTTAR PRADESH,AGRA,2010,5,2,9,0,0,0,3,38,0,72,129
UTTAR PRADESH,ALIGARH,2010,5,12,15,0,0,2,6,30,0,97,167
UTTAR PRADESH,ALLAHABAD,2010,8,9,3,0,0,4,14,0,0,74,112
UTTAR PRADESH,AMBEDKAR NAGAR,2010,2,6,3,0,0,0,5,41,0,10,67
UTTAR PRADESH,AURAIYA,2010,1,1,1,0,0,1,1,0,0,33,38
UTTAR PRADESH,AZAMGARH,2010,4,10,6,0,0,2,10,0,0,64,96
UTTAR PRADESH,BADAUN,2010,1,1,1,0,0,0,0,0,0,11,14
UTTAR PRADESH,BAGHPAT,2010,0,2,0,0,0,0,0,0,0,5,7
UTTAR PRADESH,BAHRAICH,2010,3,4,0,0,0,0,0,0,0,245,252
UTTAR PRADESH,BALLIA,2010,0,3,1,0,0,2,11,8,0,32,57
UTTAR PRADESH,BALRAMPUR,2010,1,0,2,0,0,0,0,0,0,33,36
