STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs,Total crimes against STs
MAHARASHTRA,CHANDRAPUR,2011,0,4,0,0,0,0,1,0,4,14,23
MAHARASHTRA,DHULE,2011,1,0,1,1,1,1,2,0,8,9,24
MAHARASHTRA,GADCHIROLI,2011,1,1,0,0,0,0,0,0,1,3,6
MAHARASHTRA,GONDIA,2011,0,4,0,0,0,0,0,0,0,2,6
MAHARASHTRA,HINGOLI,2011,0,0,0,0,0,0,0,0,0,3,3
MAHARASHTRA,JALGAON,2011,0,2,2,0,0,0,2,0,5,10,21
MAHARASHTRA,JALNA,2011,0,0,0,1,0,0,0,0,1,1,3
MAHARASHTRA,KOLHAPUR,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,LATUR,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,MUMBAI COMMR.,2011,0,0,0,0,0,0,1,0,1,0,2
MAHARASHTRA,MUMBAI RLY.,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR COMMR.,2011,0,2,0,0,0,0,0,0,0,0,2
MAHARASHTRA,NAGPUR RLY.,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR RURAL,2011,2,4,0,0,0,0,0,0,0,5,11
MAHARASHTRA,NANDED,2011,0,1,1,0,0,0,2,0,2,5,11
MAHARASHTRA,NANDURBAR,2011,0,0,3,0,1,0,1,0,5,10,20
MAHARASHTRA,NASIK COMMR.,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASIK RURAL,2011,0,4,0,0,0,0,1,0,7,9,21
MAHARASHTRA,NAVI MUMBAI,2011,1,0,0,0,0,0,1,0,0,2,4
MAHARASHTRA,OSMANABAD,2011,0,3,0,0,0,0,0,0,0,2,5
MAHARASHTRA,PARBHANI,2011,0,1,0,0,0,1,1,0,0,2,5
MAHARASHTRA,PUNE COMMR.,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RLY.,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RURAL,2011,0,6,0,0,0,0,0,0,1,0,7
MAHARASHTRA,RAIGAD,2011,1,0,0,0,0,0,0,0,0,3,4
MAHARASHTRA,RATNAGIRI,2011,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,SANGLI,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SATARA,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SINDHUDURG,2011,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR COMMR.,2011,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,SOLAPUR RURAL,2011,0,4,1,0,0,0,1,0,0,2,8
MAHARASHTRA,THANE COMMR.,2011,0,0,0,0,0,0,1,0,2,2,5
MAHARASHTRA,THANE RURAL,2011,2,0,1,0,0,0,1,0,15,13,32
MAHARASHTRA,WARDHA,2011,0,5,0,0,0,0,1,0,0,7,13
MAHARASHTRA,WASHIM,2011,1,0,0,0,0,0,0,0,0,6,7
MAHARASHTRA,YAVATMAL,2011,1,5,0,0,0,0,1,0,2,11,20
MANIPUR,BISHNUPUR,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CID,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,2011,0,0,0,0,0,0,0,0,0,1,1
MANIPUR,SENAPATI,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2011,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2011,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2011,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2011,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2011,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2011,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2011,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2011,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2011,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,LONGLENG,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2011,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2011,0,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2011,0,3,0,0,0,0,0,0,21,0,24
ODISHA,BALASORE,2011,0,4,0,0,0,2,2,0,31,0,39
ODISHA,BARAGARH,2011,0,2,0,0,0,0,3,0,28,0,33
ODISHA,BERHAMPUR,2011,0,0,0,0,0,0,1,0,7,0,8
ODISHA,BHADRAK,2011,0,0,0,0,0,0,0,0,4,0,4
ODISHA,BOLANGIR,2011,0,5,0,0,0,0,1,0,38,0,44
ODISHA,BOUDH,2011,0,1,0,0,0,0,0,0,4,0,5
ODISHA,CUTTACK,2011,0,0,0,0,0,0,0,0,4,0,4
ODISHA,DCP BBSR,2011,0,0,0,0,0,0,0,0,3,0,3
ODISHA,DCP CTC,2011,0,0,0,0,0,0,0,0,0,0,0
ODISHA,DEOGARH,2011,0,0,0,0,0,0,0,0,6,0,6
ODISHA,DHENKANAL,2011,0,2,2,0,0,0,3,0,11,0,18
ODISHA,GAJAPATI,2011,0,0,0,0,0,0,1,0,7,0,8
ODISHA,GANJAM,2011,0,0,0,0,0,0,3,0,4,0,7
ODISHA,JAGATSINGHPUR,2011,0,0,0,0,0,0,0,0,1,0,1
ODISHA,JAJPUR,2011,0,0,0,0,0,0,0,0,7,0,7
ODISHA,JHARSUGUDA,2011,1,1,0,0,0,0,0,0,13,0,15
ODISHA,KALAHANDI,2011,3,2,0,0,0,0,2,0,23,0,30
ODISHA,KANDHAMAL,2011,0,0,0,0,0,0,0,0,5,0,5
ODISHA,KENDRAPARA,2011,0,0,0,0,0,0,0,0,1,0,1
ODISHA,KEONJHAR,2011,0,4,0,0,0,0,0,0,16,0,20
ODISHA,KHURDA,2011,0,0,0,0,0,0,0,0,0,0,0
ODISHA,KORAPUT,2011,0,3,0,0,0,0,0,0,14,0,17
ODISHA,MALKANGIR,2011,0,0,0,0,0,0,0,0,3,0,3
ODISHA,MAYURBHANJ,2011,0,8,0,0,0,0,3,0,63,0,74
ODISHA,NAYAGARH,2011,0,1,0,0,0,0,0,0,6,0,7
ODISHA,NOWRANGPUR,2011,0,4,0,0,0,0,0,0,21,0,25
ODISHA,NUAPADA,2011,0,0,0,0,0,0,0,0,0,0,0
ODISHA,PURI,2011,0,0,0,0,0,0,0,0,1,0,1
ODISHA,RAYAGADA,2011,0,0,0,0,0,0,1,0,11,0,12
ODISHA,ROURKELA,2011,0,0,0,0,0,0,0,0,11,0,11
ODISHA,SAMBALPUR,2011,1,4,2,0,0,0,0,0,16,0,23
ODISHA,SONEPUR,2011,1,0,0,0,0,0,0,0,10,0,11
ODISHA,SRP(CUTTACK),2011,0,0,0,0,0,0,0,0,2,0,2
ODISHA,SRP(ROURKELA),2011,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2011,0,1,0,0,0,1,0,0,14,0,16
PUNJAB,AMRITSAR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BARNALA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BHATINDA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP AMRITSAR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP JALANDHAR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,CP LUDHIANA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FARIDKOT,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FATEHGARH SAHIB,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FAZILKA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FEROZPUR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,G.R.P,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,JALANDHAR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KAPURTHALA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KHANNA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,LUDHIANA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MANSA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATHANKOT,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SAS NGR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SBS NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,TARN TARAN,2011,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,2011,0,2,0,0,0,0,2,0,1,25,30
RAJASTHAN,ALWAR,2011,6,2,0,0,0,1,1,0,1,73,84
RAJASTHAN,BANSWARA,2011,1,1,1,0,0,1,4,0,2,24,34
RAJASTHAN,BARAN,2011,0,12,4,0,0,0,4,0,2,56,78
RAJASTHAN,BARMER,2011,2,0,1,0,0,0,0,0,0,50,53
RAJASTHAN,BHARATPUR,2011,0,0,0,0,0,1,1,0,0,28,30
RAJASTHAN,BHILWARA,2011,0,0,0,0,0,0,0,0,0,28,28
RAJASTHAN,BIKANER,2011,0,0,0,0,0,0,0,0,0,5,5
RAJASTHAN,BUNDI,2011,1,2,0,0,0,0,1,0,2,58,64
RAJASTHAN,CHITTORGARH,2011,0,2,2,0,0,0,0,0,0,29,33
RAJASTHAN,CHURU,2011,0,1,0,0,0,0,0,0,0,2,3
RAJASTHAN,DAUSA,2011,0,0,1,0,0,0,1,0,1,50,53
RAJASTHAN,DHOLPUR,2011,0,0,0,0,0,0,4,0,0,11,15
RAJASTHAN,DUNGARPUR,2011,0,1,0,0,0,0,0,0,1,11,13
RAJASTHAN,G.R.P.AJMER,2011,0,0,0,0,0,0,0,0,1,0,1
RAJASTHAN,G.R.P.JODHPUR,2011,0,0,1,0,0,0,0,0,0,0,1
RAJASTHAN,GANGANAGAR,2011,0,0,0,0,0,0,1,0,0,3,4
RAJASTHAN,HANUMANGARH,2011,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR EAST,2011,0,1,0,0,0,0,0,0,3,35,39
RAJASTHAN,JAIPUR NORTH,2011,0,2,0,0,0,0,0,0,0,11,13
RAJASTHAN,JAIPUR RURAL,2011,1,3,0,0,0,2,0,0,0,53,59
RAJASTHAN,JAIPUR SOUTH,2011,0,0,0,0,0,0,0,0,0,17,17
RAJASTHAN,JAIPUR WEST,2011,0,0,0,0,0,0,0,0,0,31,31
RAJASTHAN,JAISALMER,2011,0,0,0,0,0,0,0,0,0,19,19
RAJASTHAN,JALORE,2011,2,0,0,0,0,0,0,0,2,34,38
RAJASTHAN,JHALAWAR,2011,3,4,0,0,0,0,2,0,0,26,35
RAJASTHAN,JHUNJHUNU,2011,0,0,0,0,0,0,0,0,0,20,20
RAJASTHAN,JODHPUR CITY,2011,0,0,1,0,0,0,0,0,1,9,11
RAJASTHAN,JODHPUR RURAL,2011,0,1,0,0,0,0,8,0,0,0,9
RAJASTHAN,KARAULI,2011,0,1,0,0,0,0,0,0,0,42,43
RAJASTHAN,KOTA CITY,2011,1,1,0,0,0,0,1,0,0,7,10
RAJASTHAN,KOTA RURAL,2011,0,5,0,0,0,0,3,0,0,25,33
RAJASTHAN,NAGAUR,2011,0,0,0,0,0,0,0,0,0,2,2
RAJASTHAN,PALI,2011,0,3,0,0,0,0,0,0,0,35,38
RAJASTHAN,PRATAPGARH,2011,0,3,3,0,0,0,20,0,0,22,48
RAJASTHAN,RAJSAMAND,2011,1,0,0,0,0,0,1,0,0,16,18
RAJASTHAN,SAWAI MADHOPUR,2011,0,0,0,0,0,0,0,0,0,53,53
RAJASTHAN,SIKAR,2011,0,1,0,0,0,2,2,0,0,42,47
RAJASTHAN,SIROHI,2011,1,0,1,0,0,0,17,0,0,18,37
RAJASTHAN,TONK,2011,0,1,2,0,0,0,28,0,2,20,53
RAJASTHAN,UDAIPUR,2011,0,1,1,0,1,0,7,0,1,50,61
SIKKIM,EAST,2011,0,0,1,0,1,1,1,0,0,0,4
SIKKIM,NORTH,2011,0,0,0,0,0,0,1,0,0,1,2
SIKKIM,SOUTH,2011,0,0,0,0,0,0,1,0,0,0,1
SIKKIM,WEST,2011,0,0,0,0,0,0,1,0,0,0,1
TAMIL NADU,ARIYALUR,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE URBAN,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANCHIPURAM,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI RURAL,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI URBAN,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,2011,0,0,0,0,0,0,0,0,2,0,2
TAMIL NADU,NILGIRIS,2011,0,0,0,0,0,0,0,0,1,0,1
TAMIL NADU,PERAMBALUR,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PUDUKOTTAI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM RURAL,2011,0,0,0,0,0,0,0,0,1,0,1
TAMIL NADU,SALEM URBAN,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGAI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI RURAL,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI URBAN,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVANNAMALAI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVARUR,2011,0,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,THOOTHUGUDI,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RLY.,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY URBAN,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,2011,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2011,0,3,0,0,0,0,15,0,0,0,18
TAMIL NADU,VIRUDHUNAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,2011,0,0,0,0,0,0,0,0,1,0,1
TRIPURA,GRP,2011,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2011,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2011,1,7,0,0,0,0,6,0,0,14,28
TRIPURA,WEST,2011,0,0,0,0,0,0,0,0,0,1,1
UTTAR PRADESH,AGRA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALIGARH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AMBEDKAR NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AURAIYA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AZAMGARH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BADAUN,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAHRAICH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALLIA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BANDA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BARABANKI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAREILLY,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BASTI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BHIM NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BIJNOR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BULANDSHAHAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHANDOLI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHITRAKOOT DHAM,2011,0,0,0,0,0,0,0,0,2,0,2
UTTAR PRADESH,CSM NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,DEORIA,2011,0,0,0,0,0,0,0,0,0,11,11
UTTAR PRADESH,ETAH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAWAH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHGARH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FIROZABAD,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,G.R.P.,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIABAD,2011,1,0,0,0,0,0,0,0,0,0,1
UTTAR PRADESH,GHAZIPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GONDA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HARDOI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HATHRAS,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,J.P.NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JALAUN,2011,0,0,0,0,0,0,0,0,0,1,1
UTTAR PRADESH,JAUNPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JHANSI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANSHIRAM NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KAUSHAMBI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KHIRI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KUSHI NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LALITPUR,2011,0,0,0,0,0,0,0,0,1,0,1
UTTAR PRADESH,LUCKNOW,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHARAJGANJ,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHOBA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAINPURI,2011,1,0,0,0,0,0,0,0,1,0,2
UTTAR PRADESH,MATHURA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAU,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MEERUT,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MIRZAPUR,2011,0,0,0,0,0,0,0,0,14,0,14
UTTAR PRADESH,MORADABAD,2011,0,0,0,0,0,0,0,0,0,1,1
UTTAR PRADESH,MUZAFFARNAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PANCHSHIL NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PILIBHIT,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PRABUDDH NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PRATAPGARH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAIBAREILLY,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMABAI NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SAHARANPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SANT KABIRNAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHAHJAHANPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHRAWASTI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SIDHARTHNAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SITAPUR,2011,0,0,0,0,0,0,0,0,0,2,2
UTTAR PRADESH,SONBHADRA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ST.RAVIDASNAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SULTANPUR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,UNNAO,2011,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,VARANASI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,ALMORA,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,BAGESHWAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMOLI,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMPAWAT,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,DEHRADUN,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,HARIDWAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,NAINITAL,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PITHORAGARH,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,RUDRA PRAYAG,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TEHRI GARHWAL,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UDHAMSINGH NAGAR,2011,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UTTARKASHI,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS NORTH,2011,0,0,0,0,0,0,0,0,5,0,5
WEST BENGAL,24 PARGANAS SOUTH,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2011,0,0,0,0,0,0,0,0,1,0,1
WEST BENGAL,BANKURA,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BIRBHUM,2011,0,0,0,0,0,0,0,0,0,1,1
WEST BENGAL,BURDWAN,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2011,0,1,0,0,0,0,0,0,0,5,6
WEST BENGAL,DARJEELING,2011,0,0,0,0,0,0,0,0,3,3,6
WEST BENGAL,HOOGHLY,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH CITY,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2011,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2011,0,0,0,0,0,0,0,0,2,0,2
